KE_HEOM(eV)	HEOM_Probability(eV^-1)
1.940885 0.0022754538661982605
1.98111 0.0024743320684084374
2.021747 0.0026035578837842062
2.062797 0.00265703638415181
2.104259 0.0026839793301986978
2.146134 0.002763246741687806
2.188421 0.0028884624306771303
2.231121 0.0029778203988002428
2.274233 0.0030286834732816768
2.317758 0.0031096775877810004
2.361696 0.003248414042742843
2.406046 0.003449150879091639
2.450809 0.003705319086466948
2.495984 0.003960858083845251
2.541572 0.004173677491887695
2.587572 0.00438574590735307
2.633985 0.004669816823489592
2.680811 0.005046699113769659
2.728049 0.005466018283824718
2.775699 0.005842017650399309
2.823762 0.006127903706895857
2.872238 0.006377585542090053
2.921126 0.006705066148849473
2.970427 0.007175958791769682
3.020141 0.007746898723798995
3.070267 0.008309631379807461
3.120805 0.008819020366161969
3.171756 0.009343888788318381
3.22312 0.009975100948931814
3.274896 0.010744759605983123
3.327085 0.011626833732983293
3.379686 0.012590679063327016
3.4327 0.013645291560220324
3.486126 0.014815459777877042
3.539965 0.0161088197740258
3.594217 0.01753951862505089
3.648881 0.019151340068071118
3.703958 0.020943602700555168
3.759447 0.022850413447931848
3.815349 0.02489937636168268
3.871663 0.027260334647220552
3.92839 0.03008273292779735
3.985529 0.033345143268492014
4.043081 0.03689996228267983
4.101046 0.04069541787590674
4.159423 0.04481265494110453
4.218213 0.04932368467770005
4.277415 0.05422176555001112
4.33703 0.05934681145695629
4.397057 0.06449089314099982
4.457497 0.06967137911772722
4.51835 0.07517060200192387
4.579615 0.08139980996813022
4.641292 0.08871075170176901
4.703383 0.09727795323841515
4.765885 0.10738853150849943
4.828801 0.11951107398467654
4.892129 0.133639404550386
4.955869 0.14915176514268827
5.020022 0.16546251203280374
5.084587 0.18244219323770794
5.149566 0.2003036383139917
5.214956 0.219181677975299
5.280759 0.2390715279059844
5.346975 0.25952447729021116
5.413604 0.2788136781385017
5.480644 0.2945427682295421
5.548098 0.3054953715552964
5.615964 0.31395636128461396
5.684242 0.329300096497304
5.752934 0.3701623565079006
5.822037 0.45963065384938223
5.891553 0.6114980255482707
5.961482 0.815679134223993
6.031824 1.0336677778524355
6.102578 1.2071369146075024
6.173744 1.2792674319669823
6.245323 1.2207400288008268
6.317315 1.044585586155314
6.389719 0.7996193464363699
6.462536 0.5465322383367199
6.535765 0.33254139785745396
6.609407 0.17907664465003872
6.683461 0.08478835226674994
6.757928 0.0348957109733245
6.832808 0.011574290348855478
6.9081 0.0019685110216913276
6.983804 -0.001032111135516526
7.059922 -0.0016619436734729303
7.136451 -0.002118858865745374
7.213394 -0.0024313457172305303
7.290748 -0.002243529432709643
7.368516 -0.0019482197241842117
7.446696 -0.0019915540255908775
7.525288 -0.002589837046430152
7.604294 -0.0032316254442052317
7.683711 -0.0031208859345248923
7.763541 -0.0024052900442669773
7.843784 -0.0017554944418525862
7.92444 -0.0014380156644188376
8.005507 -0.0011804012889052502
8.086988 -0.0009124448177381181
8.168881 -0.0006621049216737808
8.251187 -0.0005453768985979789
8.333905 -0.0003729255162620312
8.417035 3.188141814158724e-6
8.500579 0.0003002371187024414
8.584535 0.0003313979464181955
8.668903 0.000100864653192313
8.753684 -0.000170245812823403
8.838877 -0.00013373494588403266
8.924483 5.316894064741806e-5
9.010502 0.00013644036039811553
9.096933 0.00012094662964097806
9.183777 0.0001604595676603005
9.271033 0.0002214023253310899
9.358702 0.0001402595635944552
9.446784 -0.00010685244169146555
9.535277 -0.00020122483654463056
9.624184 -2.051729118069468e-5
9.713503 8.809528573879953e-5
9.803235 1.876175179527088e-5
9.893379 -0.00010307167249747751
9.983936 -9.937561468626602e-5
10.07491 -8.071427552784445e-5
10.16629 -0.00015440929309923335
10.25808 -0.00019716759189804126
10.35029 -7.582208081356989e-5
10.44291 0.0001174444091030376
10.53594 0.00019560123595157886
10.62938 6.111239790523551e-5
10.72324 -0.00011466714286671605
10.81751 -3.535206219626783e-5
10.91219 7.8940483253337e-5
11.00729 -3.6683957680251626e-6
11.1028 -7.347309781507179e-5
11.19872 2.8348534489737422e-5
11.29505 6.214315696415479e-5
11.39179 -3.522633618027632e-5
11.48895 -4.9438725722083424e-5
11.58652 -1.935255678577708e-6
11.68451 3.3053792943611336e-5
11.7829 2.6579874481104175e-5
11.88171 2.2131765744209192e-6
11.98093 1.8068127512166462e-5
12.08056 2.199555772757633e-5
12.18061 -1.2895496511853282e-5
12.28107 -5.313379767431343e-6
12.38194 2.4966835212283287e-5
12.48322 1.584582739278896e-5
12.58492 6.4794088271584495e-6
12.68702 2.1662380885613607e-5
12.78955 1.472684845295314e-5
12.89248 -2.1264934736813896e-5
12.99583 -3.3024043199052457e-5
13.09958 -4.521559580393338e-6
13.20376 2.6464166532115686e-5
13.30834 2.869575982218628e-5
13.41334 5.183879941250426e-6
13.51874 -1.29554323885496e-5
13.62457 -1.4046157769810207e-5
13.7308 -6.761371744825742e-6
13.83745 8.590506953009883e-6
13.94451 2.680212768972384e-5
14.05198 2.37201440405668e-5
14.15986 -2.6758735396612383e-6
14.26816 -2.010363635040529e-5
14.37687 -1.4383280947284106e-5
14.48599 -5.19389220908296e-6
14.59552 -2.5993882802095804e-6
14.70547 -4.835130876758126e-6
14.81583 -8.482047967120533e-6
14.9266 -2.288301928395178e-6
15.03779 6.071988105134322e-6
15.14938 1.374053133700208e-5
15.26139 2.0594565127331524e-5
15.37382 1.654155387519213e-5
15.48665 9.640581599003128e-6
15.5999 2.5267855653938226e-6
15.71356 -5.137714194857235e-6
15.82763 -1.3951738575651276e-5
15.94212 -1.7605890131186626e-5
16.05702 -1.4199099292861128e-5
16.17233 -1.2083109566710394e-5
16.28805 -1.2588095532878482e-5
16.40418 -9.504024182348888e-6
16.52073 3.912706121562896e-6
16.63769 1.5680884486431103e-5
16.75507 2.1283840032576457e-5
16.87285 2.55955377818718e-5
16.99105 2.3396434344411553e-5
17.10966 1.5960216030493407e-5
17.22868 5.990112516722142e-6
17.34812 -1.0234618177258927e-5
17.46797 -2.537415444882403e-5
17.58823 -2.739690511200837e-5
17.7089 -2.1481171306061275e-5
17.82999 -1.0980891679352407e-5
17.95149 -1.8468705213025e-7
18.0734 3.0375823003821826e-6
18.19572 3.4785976169929702e-6
18.31846 1.0514246928808294e-5
18.44161 2.133477124731102e-5
18.56517 1.6684242464835622e-5
18.68914 4.868594990009001e-7
18.81353 1.481934522209818e-6
18.93833 1.3075540458139269e-5
19.06354 1.6069907340109613e-5
19.18917 7.562042915807797e-6
19.3152 -7.806573637823745e-6
19.44165 -1.6147804697572983e-5
19.56851 -1.285726403067579e-5
19.69579 -3.7141816687519577e-6
19.82348 4.253398688466811e-6
19.95158 2.3358884715558e-6
20.08009 -4.014107516978922e-6
20.20901 -8.869551438133462e-6
20.33835 -1.0358281138352414e-5
20.4681 -4.844941623416504e-6
